SCHID,LEAID,SCH_NAME,LEA_STATE_NAME_x,LEA_ZIP,white_student_suspension_total,black_student_suspension_total,black_student_pop,white_student_pop,susp_black_white_ratio,gini_inequality,med_hh_inc,white_prop,bach_plus_prop,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_SSCLASSES_IND,SCH_GT_IND,SCH_IBENR_IND,SCH_APSEL,teacher_prop,security_pop_bool,security_pop,law_prop,counc_prop,cert_teacher_prop,total_susp_per_pop,school_pop,reduced_free_lunch_prop,male_prop,black_white_pop_ratio
5807,3620580,SCHOOL OF SCIENCE AND APPLIED LEARNING (THE),NEW YORK,NA,0,0,153,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,419,NA,0.522673031026253,0.9683544303797469
5809,3620580,METROPOLITAN HIGH SCHOOL (THE),NEW YORK,NA,0,2,34,3,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.05405405405405406,127,NA,0.5905511811023622,0.918918918918919
5810,3620580,ACAD-SCHOLARSHIP & ENTREPRENEURSHIP,NEW YORK,NA,0,10,248,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.0392156862745098,381,NA,0.5354330708661418,0.9725490196078431
5812,3620580,URBAN ASSEMBLY SCHOOL FOR MUSIC AND ART,NEW YORK,NA,0,6,119,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.05042016806722689,167,NA,0.32335329341317365,1
5818,3620580,EBBETS FIELD MIDDLE SCHOOL,NEW YORK,NA,0,0,83,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,118,NA,0.559322033898305,0.9120879120879121
5819,3620580,ELIJAH STROUD MIDDLE SCHOOL,NEW YORK,NA,0,3,87,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.03296703296703297,131,NA,0.5343511450381679,0.9560439560439561
5820,3620580,SCHOOL OF INTEGRATED LEARNING (THE),NEW YORK,NA,0,4,206,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.019230769230769232,263,NA,0.5247148288973384,0.9903846153846154
5823,3620580,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,NEW YORK,NA,0,0,12,73,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,345,NA,0.5652173913043478,0.1411764705882353
5826,3620580,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,NEW YORK,NA,1,0,59,286,0,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.002898550724637681,589,NA,0.5382003395585738,0.17101449275362318
5827,3620580,HIGH SCHOOL OF SPORTS MANAGEMENT,NEW YORK,NA,1,1,63,50,0.7936507936507936,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.017699115044247787,300,NA,0.7733333333333333,0.5575221238938053
5828,3620580,ACADEMY OF FINANCE AND ENTERPRISE,NEW YORK,NA,1,1,34,95,2.7941176470588234,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.015503875968992248,765,NA,0.5359477124183006,0.26356589147286824
5829,3620580,HIGH SCHOOL OF APPLIED COMMUNICATIONS,NEW YORK,NA,0,0,20,31,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,386,NA,0.5906735751295337,0.39215686274509803
5830,3620580,QUEENS SCHOOL OF INQUIRY (THE),NEW YORK,NA,0,1,75,96,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.005847953216374269,575,NA,0.5356521739130434,0.43859649122807015
5831,3620580,SCHOLARS' ACADEMY,NEW YORK,NA,0,0,184,443,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,1130,NA,0.47699115044247786,0.2934609250398724
5832,3620580,YOUNG WOMEN'S LEADERSHIP SCHOOL-QUEENS,NEW YORK,NA,0,0,187,11,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,551,NA,0,0.9444444444444444
5833,3620580,QUEENS PREPARATORY ACADEMY,NEW YORK,NA,0,3,171,6,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.01694915254237288,225,NA,0.6444444444444445,0.9661016949152542
5834,3620580,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,NEW YORK,NA,0,11,496,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.02186878727634195,623,NA,0.5184590690208668,0.9860834990059643
5835,3620580,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,NEW YORK,NA,0,1,37,238,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.0036363636363636364,523,NA,0.4588910133843212,0.13454545454545455
5853,3620580,Vida Bogart School For All Children (The),NEW YORK,NA,0,0,144,20,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,494,NA,0.7935222672064778,0.8780487804878049
5861,3620580,VALIDUS PREPARATORY ACADEMY,NEW YORK,NA,0,2,110,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.01818181818181818,281,NA,0.5266903914590747,1
5864,3620580,WEST BROOKLYN COMMUNITY HIGH SCHOOL,NEW YORK,NA,0,0,21,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,173,NA,0.5375722543352601,0.5
5865,3620580,BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING,NEW YORK,NA,0,0,107,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,470,NA,0.5276595744680851,0.9727272727272728
5866,3620580,ACADEMY FOR EXCELLENCE IN LEADERSHIP,NEW YORK,NA,0,3,36,10,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.06521739130434782,271,NA,0.5682656826568265,0.782608695652174
5869,3620580,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,NEW YORK,NA,1,1,26,241,9.26923076923077,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.00749063670411985,628,NA,0.44904458598726116,0.09737827715355805
5870,3620580,RONALD EDMONDS LEARNING CENTER II,NEW YORK,NA,0,4,113,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.034782608695652174,159,NA,0.5031446540880503,0.9826086956521739
5871,3620580,HARBOR HEIGHTS,NEW YORK,NA,0,0,0,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,0.5466666666666666,NA
5873,3620580,INTERNATIONAL COMMUNITY HIGH SCHOOL,NEW YORK,NA,0,0,54,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,350,NA,0.49142857142857144,0.84375
5875,3620580,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,NEW YORK,NA,1,4,429,12,0.11188811188811189,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.011337868480725623,522,NA,0.5076628352490421,0.9727891156462585
5877,3620580,PS 506 SCHOOL OF JOURNALISM AND TECHNOLOGY (THE),NEW YORK,NA,0,0,5,30,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,536,NA,0.5055970149253731,0.14285714285714285
5878,3620580,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,NEW YORK,NA,0,3,62,12,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.04054054054054054,614,NA,0.5179153094462541,0.8378378378378378
5879,3620580,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,NEW YORK,NA,0,0,25,23,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,659,NA,0.5553869499241275,0.5208333333333334
5882,3620580,DREAMYARD PREPARATORY SCHOOL,NEW YORK,NA,0,0,91,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,320,NA,0.48125,0.9578947368421052
5883,3620580,GOLDIE MAPLE ACADEMY,NEW YORK,NA,0,3,223,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.01293103448275862,326,NA,0.5,0.9612068965517241
5884,3620580,ACADEMY FOR YOUNG WRITERS,NEW YORK,NA,0,19,330,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.05604719764011799,526,NA,0.435361216730038,0.9734513274336283
5885,3620580,ACADEMY OF HOSPITALITY AND TOURISM,NEW YORK,NA,0,3,191,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.015,312,NA,0.5128205128205128,0.955
5890,3620580,KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,NEW YORK,NA,0,0,93,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,262,NA,0.4580152671755725,0.96875
5895,3620580,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,NEW YORK,NA,0,8,156,3,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.050314465408805034,218,NA,0.4954128440366973,0.9811320754716981
5896,3620580,WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY (THE),NEW YORK,NA,0,1,104,19,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.008130081300813009,400,NA,0.6375,0.8455284552845529
5899,3620580,HIGH SCHOOL-CONSTRUCTION TRADES ENGINEERING & ARCHITECTURE,NEW YORK,NA,1,2,89,134,3.0112359550561796,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.013452914798206279,1078,NA,0.6521335807050093,0.3991031390134529
5901,3620580,ACADEMY OF ARTS AND LETTERS,NEW YORK,NA,0,0,223,247,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,638,NA,0.4890282131661442,0.474468085106383
5908,3620580,PS 503 SCHOOL OF DISCOVERY (THE),NEW YORK,NA,0,0,5,45,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,738,NA,0.4905149051490515,0.1
5909,3620580,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,NEW YORK,NA,0,0,22,28,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,914,NA,0.5207877461706784,0.44
5916,3620580,ACAD FOR COLLEGE PREP AND CAREER EXP,NEW YORK,NA,0,2,251,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.007751937984496124,374,NA,0.5935828877005348,0.9728682170542635
5920,3620580,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,NEW YORK,NA,0,2,85,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.02247191011235955,287,NA,0.5296167247386759,0.9550561797752809
5925,3620580,PS/IS 295,NEW YORK,NA,0,0,120,16,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,498,NA,0.5301204819277109,0.8823529411764706
5926,3620580,KINGSBOROUGH EARLY COLLEGE SCHOOL,NEW YORK,NA,0,4,169,207,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.010638297872340425,737,NA,0.4966078697421981,0.449468085106383
5927,3620580,GOTHAM PROFESSIONAL ARTS ACADEMY,NEW YORK,NA,0,0,132,9,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,205,NA,0.35609756097560974,0.9361702127659575
5928,3620580,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,NEW YORK,NA,0,4,264,58,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.012422360248447204,470,NA,0,0.8198757763975155
5929,3620580,BROOKLYN LATIN SCHOOL (THE),NEW YORK,NA,1,0,104,122,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.004424778761061947,843,NA,0.5397390272835113,0.46017699115044247
5930,3620580,KHALIL GIBRAN INTERNATIONAL ACADEMY,NEW YORK,NA,0,1,38,37,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.013333333333333334,138,NA,0.6014492753623188,0.5066666666666667
5931,3620580,MULTICULTURAL HIGH SCHOOL,NEW YORK,NA,0,1,5,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.2,351,NA,0.5754985754985755,1
5933,3620580,LYONS COMMUNITY SCHOOL,NEW YORK,NA,0,7,150,8,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.04430379746835443,390,NA,0.4897435897435897,0.9493670886075949
5934,3620580,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,NEW YORK,NA,1,5,164,1,0.03048780487804878,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.03636363636363636,320,NA,0.253125,0.9939393939393939
5935,3620580,YORK EARLY COLLEGE ACADEMY,NEW YORK,NA,0,19,294,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.06375838926174497,594,NA,0.4781144781144781,0.9865771812080537
5938,3620580,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,NEW YORK,NA,0,0,0,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,NA,474,NA,0.5379746835443038,NA
5940,3620580,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,NEW YORK,NA,0,1,54,37,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.01098901098901099,258,NA,0.4689922480620155,0.5934065934065934
5941,3620580,LEADERS HIGH SCHOOL,NEW YORK,NA,0,0,54,88,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,377,NA,0.5437665782493368,0.38028169014084506
5942,3620580,LIBERATION DIPLOMA PLUS,NEW YORK,NA,3,6,88,16,0.3636363636363636,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.08653846153846154,174,NA,0.5747126436781609,0.8461538461538461
5943,3620580,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIGH SCHOOL,NEW YORK,NA,0,0,99,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,377,NA,0.41379310344827586,0.9339622641509434
5944,3620580,COLUMBIA SECONDARY SCHOOL,NEW YORK,NA,0,0,124,190,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,654,NA,0.5214067278287462,0.39490445859872614
5948,3620580,YOUNG WOMENS LEADERSHIP SCHOOL - ASTORIA,NEW YORK,NA,0,0,41,91,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,577,NA,0,0.3106060606060606
5953,3620580,BRONX GREEN MIDDLE SCHOOL,NEW YORK,NA,0,5,88,34,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.040983606557377046,359,NA,0.5515320334261838,0.7213114754098361
5955,3620580,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,NEW YORK,NA,0,0,56,98,NA,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0,528,NA,0,0.36363636363636365
5956,3620580,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND EQUITY,NEW YORK,NA,0,1,165,11,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.005681818181818182,213,NA,0.6713615023474179,0.9375
5957,3620580,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,NEW YORK,NA,0,3,135,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.02142857142857143,168,NA,0.6904761904761905,0.9642857142857143
5958,3620580,MIDDLE SCHOOL FOR ART AND PHILOSPHY,NEW YORK,NA,0,3,132,8,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.02142857142857143,158,NA,0.47468354430379744,0.9428571428571428
5960,3620580,MIDDLE SCHOOL OF MEDIA LAW AND FINE ARTS (THE),NEW YORK,NA,0,2,134,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.014388489208633094,157,NA,0.5859872611464968,0.9640287769784173
5961,3620580,BROOKLYN BRIDGE ACADEMY,NEW YORK,NA,0,0,91,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,115,NA,0.6434782608695652,0.9891304347826086
5962,3620580,BROOKLYN COMMUNITY ARTS AND MEDIA HIGH SCHOOL (BCAM),NEW YORK,NA,0,9,339,16,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.02535211267605634,524,NA,0.4618320610687023,0.9549295774647887
5964,3620580,IT TAKES A VILLAGE ACADEMY,NEW YORK,NA,0,10,298,15,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.03194888178913738,365,NA,0.6219178082191781,0.952076677316294
5966,3620580,BROOKLYN THEATRE ARTS HIGH SCHOOL,NEW YORK,NA,0,4,162,4,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.024096385542168676,209,NA,0.3588516746411483,0.9759036144578314
5967,3620580,VICTORY COLLEGIATE HIGH SCHOOL,NEW YORK,NA,0,0,173,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,237,NA,0.5654008438818565,0.9202127659574468
5969,3620580,LEADERS OF TOMORROW,NEW YORK,NA,0,7,201,16,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.03225806451612903,389,NA,0.5372750642673522,0.9262672811059908
5971,3620580,CORNERSTONE ACADEMY FOR SOCIAL ACTION,NEW YORK,NA,0,0,131,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,261,NA,0.4444444444444444,0.9492753623188406
5979,3620580,BELL ACADEMY,NEW YORK,NA,0,0,15,87,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,354,NA,0.5282485875706214,0.14705882352941177
5980,3620580,NORTH QUEENS COMMUNITY HIGH SCHOOL,NEW YORK,NA,0,2,31,9,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.05,103,NA,0.5825242718446602,0.775
5981,3620580,ACADEMY FOR LANGUAGE AND TECHNOLOGY,NEW YORK,NA,0,0,0,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,NA,364,NA,0.5521978021978022,NA
5982,3620580,URBAN INSTITUTE OF MATHEMATICS,NEW YORK,NA,0,1,35,44,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.012658227848101266,359,NA,0.48746518105849584,0.4430379746835443
5983,3620580,BRONX COMMUNITY HIGH SCHOOL,NEW YORK,NA,0,1,32,1,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.030303030303030304,85,NA,0.5411764705882353,0.9696969696969697
5984,3620580,ANTONIA PANTOJA PREPARATORY ACADEMY - A COLLEGE BOARD SCHOOL,NEW YORK,NA,0,5,73,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.0625,392,NA,0.5076530612244898,0.9125
5985,3620580,ARCHIMEDES ACAD-MATH SCI TECH,NEW YORK,NA,0,5,156,12,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.02976190476190476,555,NA,0.5837837837837838,0.9285714285714286
5986,3620580,BRONX MATHEMATICS PREPARATORY SCHOOL (THE),NEW YORK,NA,0,1,61,7,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.014705882352941176,186,NA,0.5860215053763441,0.8970588235294118
5988,3620580,JILL CHAIFETZ TRANSFER HIGH SCHOOL,NEW YORK,NA,0,0,57,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,181,NA,0.4861878453038674,0.9661016949152542
5989,3620580,HAMILTON HEIGHTS SCHOOL,NEW YORK,NA,0,0,45,38,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,183,NA,0.5409836065573771,0.54216867469879515
5990,3620580,WASHINGTON HEIGHTS ACADEMY,NEW YORK,NA,0,0,6,8,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,464,NA,0.4892241379310345,0.42857142857142855
5993,3620580,AMPARK NEIGHBORHOOD,NEW YORK,NA,0,0,43,47,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,305,NA,0.521311475409836,0.4777777777777778
5994,3620580,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,NEW YORK,NA,0,1,112,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.008771929824561403,146,NA,0.5136986301369864,0.9824561403508771
5997,3620580,BROOKLYN DEMOCRACY ACADEMY,NEW YORK,NA,0,0,86,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,122,NA,0.6557377049180327,0.9772727272727273
5998,3620580,MOSAIC PREPARATORY ACADEMY,NEW YORK,NA,0,2,73,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.02564102564102564,169,NA,0.46153846153846156,0.9358974358974359
5999,3620580,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH AND TECHNOLOGY,NEW YORK,NA,0,2,181,14,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.010256410256410256,479,NA,0.6263048016701461,0.9282051282051282
6002,3620580,EMOLIOR ACADEMY,NEW YORK,NA,0,1,83,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.011363636363636364,370,NA,0.5108108108108108,0.9431818181818182
6003,3620580,ESPERANZA PREPARATORY ACADEMY,NEW YORK,NA,0,0,65,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,461,NA,0.5292841648590022,0.9285714285714286
6004,3620580,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,NEW YORK,NA,0,0,105,166,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,670,NA,0.3746268656716418,0.3874538745387454
6005,3620580,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,NEW YORK,NA,0,8,230,14,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.03278688524590164,632,NA,0.5063291139240507,0.9426229508196722
6006,3620580,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,NEW YORK,NA,0,0,22,201,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,448,NA,0.5089285714285714,0.09865470852017937
6009,3620580,OLYMPUS ACADEMY,NEW YORK,NA,0,3,113,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.02608695652173913,132,NA,0.6363636363636364,0.9826086956521739
6010,3620580,ENGLISH LANGUAGE LEARNERS-INTER SUPP,NEW YORK,NA,0,0,53,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,253,NA,0.5059288537549407,0.8983050847457628
6015,3620580,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,NEW YORK,NA,0,0,47,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,384,NA,0.5104166666666666,0.9038461538461539
6016,3620580,RENAISSANCE SCHOOL OF THE ARTS,NEW YORK,NA,0,1,80,1,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.012345679012345678,182,NA,0.4175824175824176,0.9876543209876543
6021,3620580,SCHOOL FOR GLOBAL LEADERS,NEW YORK,NA,1,4,41,8,0.7804878048780488,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.10204081632653061,167,NA,0.5508982035928144,0.8367346938775511
6023,3620580,HIGH SCHOOL FOR MEDICAL PROFESSIONS,NEW YORK,NA,0,0,363,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,454,NA,0.34801762114537443,0.9654255319148937
6024,3620580,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,NEW YORK,NA,0,1,44,217,Inf,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0.0038314176245210726,435,NA,0.46206896551724136,0.1685823754789272
6028,3620580,CIVIC LEADERSHIP ACADEMY,NEW YORK,NA,0,0,23,25,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,629,NA,0.4594594594594595,0.4791666666666667
6029,3620580,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,NEW YORK,NA,0,1,84,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,No,NA,NA,NA,NA,NA,NA,0.011235955056179775,132,NA,0.5454545454545454,0.9438202247191011
6030,3620580,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,NEW YORK,NA,0,0,1,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,307,NA,0.5504885993485342,1
6031,3620580,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,NEW YORK,NA,0,0,51,9,NA,NA,NA,NA,NA,,,,,,,,,,,,,Yes,NA,NA,NA,NA,NA,NA,0,384,NA,0.5104166666666666,0.85
